id,text,annotator_1,annotator_2,annotator_3,label_offensive,label_hate,link
1290,Mohammed Abdullahi indazakasan Fulani mugayene duk sunsanmasulefin ai yayasune kumasunsansu,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163337542687342&reply_comment_id=163546269333136
1291,"Mai kashin ga munta zaku aza Mana, Barawon zai Zama shugabanmu🤔.",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0DB4Tw2Q4EAVMgTK2eQk3PJDjtmmUaphxB2xBBFzvC7rFq8ELCRL5D22dZ7Ga1uK7l
1292,Mohammed Abdullahi mu munyarda da neman halal saboda haka Allah ya umurta ku Kuma kuyi ta ansan kudin fansa na kidnapping inshaallah bazaimaku albarka ba.,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=163323359355427&reply_comment_id=164624192557482
1293,Mohammed Abdullahi mugun iri kashe kuna kusa allahu yatsaremu Da sharrunku yan taadda,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163353856019044&reply_comment_id=163357042685392
1294,Mohammed Abdullahi Mohammed Abdullahi jakuna de kaida ubanka,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163351439352619&reply_comment_id=163361569351606
1295,Mohammed Basiru Amin wallahi ka fadi gaskiya,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163485729339190&reply_comment_id=3053330514933945
1296,"Mohd Maryam ameen ya Allah ,kowa zai mutum ya komama Allah idan kayi gaskiya a kanka kuma da alauma",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=3053334991600164
1297,"Mohd Maryam Dan dai ke Bafilata na ce, Amma ba duk aka taru aka zama Daya ba",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=467396791667099
1298,Mohd Maryam Maryam ki bari kwai jahilici baban ciwo ne,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=3053330174933979
1299,Mohd Maryam Rashin adalci kike cewa yarinya ta'addancin fulani ya wuce tunaninki a kasar nan,0,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163353292685767&reply_comment_id=624860635232774
1300,Mtsalar Nigeria ZALUNCI wlh Gwaamnati tasan inda Zata samo masu laifinnan Amman Wanda baiji ba baigani ba aje rusa Masa muhalli to Shima so ake yazama Dan taaddan ko,1,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163357939351969
1301,Mtsss wllh sam farar mace sosai bata burgeni,0,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid02mTjJ6KFEW2Fq3mjEkBt5JUJvpKiwYcgMDqqetipL7iUf9ZxqvbyPBsPZ7xB4bvoHl?comment_id=1153023132086108
1302,"Mtsww toh mey na burgewa dahar kakesaka hotonta babu mayapi, ni nan nakai shekara 21 da aure Kuma haryanzu babu wani damuwa",1,1,1,1,2,https://www.facebook.com/lbrhausa/posts/pfbid0NrE7ThXu9BRiwF8fNFzbhjePo427zX5zWbo43dn5kqVhXGGmztd8ce2UXbRiTDfPl?comment_id=1408101056260107
1303,"Mu ba adawa muke da fulani ba yan ta,adda masu fakewa a kauyuka da sunan sana,ar kiwo muka tsana",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163369652684131&reply_comment_id=163496632671433
1304,mu dai ga allah muka dogara shizai bamu zaman lfy,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163364862684610
1305,Mu na bayan sa ko direbobi zasu huta da dakon Matan kai amarya,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02jViRsxwd81VrhGu1Juw748nePTqXKPKHmTVpokbZCk52QZVKDLBDfEk3XJua6Lcjl?comment_id=788263042278201
1306,Mu yan arewa muna da matsala abu kadan sai nuna qabilanci ko wacce qabila tana aikata ba dai dai ba amma mun kasa gane hakan in dai ba yarenku dayaba to ya zama abokin gaba yakamata mu hada kai mu zama tsintsiya madaurinki daya shi yasa yan kudu suka fimu samun cigaba Kansu a hade ba a jin kansu Allah ya hada kawunammu gaba daya,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=306517941420729
1307,Ya Allah yayi Mana kariya dasu🙏🤣mi akeyi da Dan ikka inba qaddara bah Ni haleematu🤔,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0291bSmzrteiPfpme7Z5Umpw912Ezi6zCYuvLW7xr8dQjSdvTZXU6MssEiJQafj7S1l
1308,"Kuyi Mata uziri tanada gaskiyanta,domin babu babban Dan iska,kaman me chin dukiyan marayu,kudin masallachi,chi da adini,zanba da nuna addini,,,,sai mutane masu nuna Kamala suke haka,,,,,shiko Dan iska ko Dan wiwi da wuya yayi hakkan",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0291bSmzrteiPfpme7Z5Umpw912Ezi6zCYuvLW7xr8dQjSdvTZXU6MssEiJQafj7S1l
1309,Mu yan Kasar Qatar muna maka Barka da Zuwa. Allah sawa rayuwa Albarka Amen,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FHdxeZcqNue7YJio7knoZT6FwFEJtbGx3UJNoiV9SVtULaPDNGER6S16M72DLMnZl?comment_id=674672497565584
1310,Muadai an ha en CE mu kuma munbari da Allah shi zaya saka mana,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02GvKhYGySGvBj2NZDntVkSivp9vpMGkcA2P6dFQwRNTRjYz9crMqEq3iF1MdJCaA8l?comment_id=1822652814733598
1311,Muade saide muci 🙏 Allah yabamu Zama lfy,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163551779332585
1312,Muazu Tukur Abdulsamu wai mai kake cewa ne😂😂😂😂😂,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163353856019044&reply_comment_id=163474899340273
1313,Mudai yan Nigeria Allah yabamu lafiya,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
1314,mudeji tsoron Allah kar kabilanci ya rufe mana ido,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02t6Ffj5zVDMx1fyWtbFA3GeN35FhoxHUbToQwPdHpEAh7qk68VnBsrGa3nbv6Y1EHl?comment_id=163345219353241&reply_comment_id=163379332683163
1315,"Mata musulmi da ba sa sanya hijabi, karuwai ne",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid023xv5DCZu1p6UssicJWSHgRNMB1rP9Cz2v52WZuQMderYrFcUyhLn7jbvori4ZVz1l
1316,Muflaihat Exieddeen haka ne Allah ya fidda mu,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163447122676384&reply_comment_id=467389481667830
1317,Muflaihat Exieddeen sabo dame kace hka,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163317956022634&reply_comment_id=459256825639318
1318,Muhammad Ameeru Abubakar eh akwai su mana,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163470739340689&reply_comment_id=163603459327417
1319,Muhammad Ameeru Abubakar Masha Allah Na fahimta sosai nagode Akwai wani audio ma dana saurara na tarihin sarakunan Fulani a na kano Baki daya,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163470739340689&reply_comment_id=164220229265740
1320,Muhammad Kabeer Fateh Fulani yanta adane aci uwarsu shegu mugaye,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163337542687342&reply_comment_id=163438096010620
1321,Muhammad Kabeer Fateh jhhm ai akwai Allah ko,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163337542687342&reply_comment_id=163354902685606
1322,Nidai ina bayansa amma dai ALLAH yazaba mana mai amana ba masuci da addini su tsohon nanba,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0DB4Tw2Q4EAVMgTK2eQk3PJDjtmmUaphxB2xBBFzvC7rFq8ELCRL5D22dZ7Ga1uK7l
1323,Muhammad Kabeer Fateh wlh mal an cuce Fulani a kasa nan saboda babu cikakin Vince ke kwai kowa Dan taadda ne,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163337542687342&reply_comment_id=163434262677670
1324,"Muhammad Muhammad ai komu bamuce dukan filani ba, amma mafi yawansu yanta'ada ne..",1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163328412688255&reply_comment_id=4929724200454031
1325,"Muhammad Muhammad kowa yasan yan boko haram akwai barebare a cikinsu kuma suma sukafi yawa, sanan ya bindigar daji nan arewacin nigeria fulanine sukafi yawa dan haka ko kaso ko gar kaso sai ance fulani yan ta'adane... Dan bawanda kafiya filanci anan kadubi hotona dakyau amma ita gaskiya gudace",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163328412688255&reply_comment_id=163503879337375
1326,Muhammed Ahmed manta da su,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163481076006322&reply_comment_id=624908618561309
1327,Muhammed Ahmed yanzu mhd idan akazo aka rusa gidanka saboda tsaro shikenan Sai Albarka kaoho anyi daidai bazaabiya diyya donka samu inda zaka zaunaba niaganina hakan ba daidai bane,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163481076006322&reply_comment_id=469129748002281
1328,Muhammed Inuwa Ibrahim haka yake nima jikansane,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163320406022389&reply_comment_id=163636745990755
1329,Mukam inkatamuma kadau bashine don uwar mutun,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163337792687317&reply_comment_id=163371942683902
1330,Muma Allah Kabamu irin Wannan Baturiyar Kai Allah Yasa muadamshinku 💋💋💋❤❤❤❤❤,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
1331,Muma Anya ba turawannan zamu koma soyayya dasu ba musamu muma suyi wuff din damu🤔,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
1332,"Mun ji. Mutanen da Fulani sun kashe, ba gidanjensu ba? Da ma akore su a Najeriya gaba daya.",0,1,1,1,1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163541859333577
1333,Mun samu tsafta a duniya da miyagun mutane biyu ko ba komai.,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid02XxNCfpAw9D82Z3tg1KXU5qVEWwmYm4o5c6Av6T8AWgCZnPkj14ZgTd4HhBakGZ3dl?comment_id=1243317806235487
1334,Munafincin su ya jawo masu da suke ba miyagu mafaka,1,1,1,1,0,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163367619351001
1335,"Mutane mu dena tsoran wadannan tsinannun fa. Idan sun zo mu yi kalmar shahada mu fada musu wllh Allah zai taimake mu. Amma kullum muna buya idan suka zo ba dole su dinka yi mana daukar kaza ba. Musulmi fa ba rago ba ne, jarumi ne a wajen kare kalmar Allah da 'yan uwansa musulmai. Ba ma zalinci, sai dai kuma muna da jan layi. Ya kamata mu fahimci haka",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
1336,Mutum Ne Ky Kotalaka Hmmmm haka kace suwaye suke yaki da yan ta addan ????,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=163323359355427&reply_comment_id=3075494729399950
1337,Bawani shege apc dodar munanan daram insha Allah,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
1338,Na faruwa ya faru Allah ya kyauta gaba,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=1366891793749203
1339,Na gode na shiga na dauka,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163376062683490&reply_comment_id=163380682683028
1340,Na goyi bayan faston nan #naira 30 tayi kadan gaskiya. Idan taje gurin sayar da abinchi bazata kika #naira 30 ba,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02Yaqo6GcZNvskPuc1nYGFtAzjCkppb8XLtjXrRW7kNcYRwcVNLScf8Skuh3aQQeCtl?comment_id=2135426103296978
1341,"Na tabbata ba haka kawai aka rushe gidajen ba, akwai dalili., don yawancin ta, addanci yanzu su suke aikatawa.",0,0,1,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0pb7y8hc912Xhv5GLeuWtbGssE9oBQ5n19XpiUBHy3KGFuP3RLp8X7SXmVDiXZDGwl?comment_id=163327596021670
1342,Na taya shi murna sosai abun a yaba ne. Kuma Lawan yana kokari matuqa,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0NrE7ThXu9BRiwF8fNFzbhjePo427zX5zWbo43dn5kqVhXGGmztd8ce2UXbRiTDfPl?comment_id=1408101056260107
1343,Na woooo. Ikon Allah yau da gobe ko nache yawan chin Rai mai sa agan mugun abu Allah ya kawo sauki,0,0,0,0,-1,https://www.facebook.com/100180435494882/posts/290768476436076/?comment_id=291018783077712
1344,"Na yarda cewa Sarkin Kano Suleman Yana yaro but Amma kada kamanta tun Sarkin Kano Alwali Yana sarautar Kano anbashi labarin cewa akwai wani yaro Dan makaranta Wanda zai wuce ta kofar kudu kuma shi kadai ne mutum nafarko da idan kafito kasa kujerar ka a kofar kudu shi zaka Fara gani haka kuwa akayi Sarki Suleman yawuce yatafi makaranta sai da Sarkin Kano Alwali yazauna har say uku but Amma Sarki Suleman yake wucewa da sassafe zuwa makaranta. Sarkin Kano Alwali Ana kasheshi Sarkin Kano Suleman yazama Sarki na farko a Daular Fulani. Yana hawa yadakko kaninsa uwa daya Uba daya yanadashi Galadiman Kano Sani wato Galadiman nafarko a Daular Fulani. To da Dan wannan gajeren tarihin zakaga cewa Sarki Suleman bashi kadai bane yayi Sarki yagama batare da wani Dan uwa ba kuma akwai jikokinsa irin su Dan Amar Suleman da Dan Amar Habu da Barde kerarra Umaru Kai har da wasu daga cikin yayansa nacikinsa, kuma shi mulki indai kayi ko na wata goma ne dole a Fadi sunanka acikin tarihi misali Sarkin Kano Inuwa wata takwas yayi ga marigayi Sarki Sunusi na daya nan ko shekarar goma bayiba yasauka to kaga maganar dadewa ba hujja bace shi Sarki Suleman yakai kusan Gom Sha biyu yana sarauta a Kano, kuma gashi Mahaifinsa Limamine a Kano wato Liman Abu Abahama kaga yafito daga gidan ilimi kuma Shima yayi ilimi tun Yana yaro. Kada kamanta Shehu Usman bin fodio Yana Raye yazama Sarki kaga da jahiline bazai yarda yazama Sarki ba kuma bayani yazama Sarki shi yake limanci kaga Sarkin ku limaminku kuma dashi aka karbi tuta tunda shi Wanda akabawa tuta yarasu Mal Danzabuwa tun kan azo Kano yarasu. Kuma Nagayamaka Ni kakananinmu su sukayi sarautar Dan Amar Din Kano hakimin Gabasawa daya daga 1908 zuwa 1925 daya daga 1925 zuwa 1946 dukkansu kuma Fulanin Mundubawa ne. Ka yarda damaganata cewa Ana Fara lissafine daga Mal Ibrahim Dabo ne kawai dan a farantawa wasu rai kuma suji tarihin yafi dadi batare da ansawo musu wani daga wata zuri'ar ba. Amma wallahi nasan kaima kaga Ana lissafawane ba Sarkin Kano Suleman shiyasa kabada tarihin a hakan. Ma'ana Banga laifinka ba wallahi.",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163470739340689&reply_comment_id=164356312585465
1345,Hhhhh mudai munanan mutanan kano Mina jiran maganar madugu wlh kwankwaso abamu muyi pdp ahanamu mubi kwankwaso,1,1,1,1,0,https://www.facebook.com/lbrhausa/posts/pfbid0DB4Tw2Q4EAVMgTK2eQk3PJDjtmmUaphxB2xBBFzvC7rFq8ELCRL5D22dZ7Ga1uK7l
1346,Nafiu Dan Kunda Yawwa Idan ka karanta wannan za ka samu wasu abubuwan a ciki,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163376062683490
1347,Naga aBuda akafada dumusulmiyayiadalci wasusuyi adalci wasubasuyiba. Wallahi nifulanine ammabantamasata ba duwadayayi jam I Alla ya Isa ammakuduba,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353832685713
1348,"Naira power, duk inda kaji ana kace nace to ai Kinko yayi Sansani a wajen. Allah ya kara lafiya da albarka a rayuwar aurenku.",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0NrE7ThXu9BRiwF8fNFzbhjePo427zX5zWbo43dn5kqVhXGGmztd8ce2UXbRiTDfPl?comment_id=1408101056260107
1349,Naji dadi 😂 Allah y saka mata da alkairi,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163522049335558
1350,Naji zaa Basu woni wuri ai,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163419732679123
1351,Nana Fiddausi Allah yafi su,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02tGQg2EGE2xHwDZnm6gDNzSnous674JBQRc8Dm9ZH5g6gncKjVN3VM21bztu1bGKCl?comment_id=163323359355427&reply_comment_id=3029280117284934
1352,Narantse da Allah Shugabanin Nigeria basu da amfani agaremu,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02y7QuWDnrKkR5h37RUgsYa9YdMKVzieAg8CugCmU4PGViv1jMVjybF8dP8EuA43vxl?comment_id=1564690143968048
1353,"Nasai Mahmuda Yakasai Kano Kaga ba maganar me ake nufi da Habe mu keyi a nan ba Mallam. A duk kasar Hausa idan akace Sarakunan habe Ana nufin Sarakuna Hausawa ba Fulani ba, Ya kamata ku dinga fahimtar zance kafin kuyi magana pls. Ai min fika Sanin cewa Akwai musulmai da yawa a cikin su, haka Kuma mun fika Sanin cewa Danfodio Jaddada musulunci yayi ba kawo shi ba.",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163298819357881&reply_comment_id=163514572669639
1354,"Nasai Mahmuda Yakasai Kano To Kai Daman ba a Kano kake ba, kawai ka shiga harkar da ba kasa ni ba? To kaje Yakasan da kake claiming Dan can ne Kai ka tambayesu, idan ance habe a Kano me ake nufi?",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02kNvqkxbccYe7mwVhmmLLLVpQ3pnuspWFFTrab1CpVq7kT4AepW3s9FGxvyZ5uWgel?comment_id=163298819357881&reply_comment_id=164015602619536
1355,"Natakuma qaddarar kenan inaga, kokuma batagama da iyayenta lfya, maybe kuma ansata. Tasamo me irin suffasa ne",0,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
1356,Natsani inji ance hausa Fulani in hausa hausa in Fulani Fulani kawai.,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163369449350818
1357,Nayi farin ciki matuka wannan lauya yayi kokari Allah sakamai da alkhairi,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02S5dYKVQ6ddMbSbM7Ldawp96PkLH2amWvV2A9LWrEKght9wV7fNvUdyLmxJDAE8Xml?comment_id=650896616528068
1358,Hhhhh sai kace kasar wawaye waye zaizabi wani lamido,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid0DB4Tw2Q4EAVMgTK2eQk3PJDjtmmUaphxB2xBBFzvC7rFq8ELCRL5D22dZ7Ga1uK7l
1359,"Ni a tawa fahimtar Tayar dasu ba daidai bane amma fah nima bawai ina son Fulanin bane saidai abinda nake gani shine bazai yiwu Bafullatanin da yake kusa da Jaji yayi ta'addanci ba, amma nesantasu da wannan wurin zai iya sanyawa su dauki makami.  Shekara 52 tabbas da ace sunada niyyar ta'addanci to da zuwa yanzu Allah kadai yasan Barnar da suka aikata. Gsky ba'a sanya hikima ba a wannan wajen. Duk da cewa su Fulani fah kam gsky duk ta'addancin da ake a Arewacin Nigeria in banda a north-east to kaso 98 dinsu Fulani ne sukeyi amma fah hakan baya nuna duk ilahirin Bafulatani dan ta'adda ne.",0,0,1,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163550989332664
1360,Ni dan jaji ne kuma kaduna state amma wannan labarin qaryane,0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163352012685895
1361,Ni kuma sai naga kamar kaine baka da hankalin sabida in abana barin masu barna sunayin aninda suke so to kullun barnar kara yawa zatai har ta kai Ga cikin gidanka akoyawa yaranka...,1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
1362,Ni videon ma nakeso na Samu na kalla,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02ELbXiRERUppoi5HRLhkzd62FFN3wwCFdd6Acdf7aygjJ2KQJUJjnfhRxh87eqxMMl?comment_id=1486585878519654
1363,"slm nimadai shawarata itace fulanisudaina ma,amula dawadannan ,yan ta adda kamata yaisudiga bawa ma,aikata yanyoyin dakumesu",1,1,1,1,1,https://www.facebook.com/lbrhausa/posts/pfbid02jViRsxwd81VrhGu1Juw748nePTqXKPKHmTVpokbZCk52QZVKDLBDfEk3XJua6Lcjl?comment_id=788263042278201
1364,"Ni yanxu ma zan faro daga farko , akace min sunan film din mai adda da inuwa , bara naje a antaya min su",0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02jViRsxwd81VrhGu1Juw748nePTqXKPKHmTVpokbZCk52QZVKDLBDfEk3XJua6Lcjl?comment_id=788263042278201
1365,nifa abun yanabani mamaki wlh,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02sxc9kixm2cTuJvRSQfi7E3sw3hC1Zyhn3KGecSE55kCRx3LYc8h2mzoTWabU3qEKl?comment_id=163337542687342&reply_comment_id=163438442677252
1366,Nigeria ba inda aka tsira koina Yar da church da masallaci. Allah ya kawo Mana sauki,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
1367,"Nigeria kenan masu aikata laifi daban wanda akema hukunci daban, kai jama'a",0,0,0,0,-1,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163482982672798
1368,Nigeria ta koma india ayanzu mata né ke auren maza karchan duniya Kenan Allah yabasu Zaman lafiya amarya er Nigeria,1,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid02FFtcXKYSXNW5DsM69BmE1htRRPAXa3TmjFdxxaKt99DCoMDa3YMkWRDdEaCWhp8vl?comment_id=1110706949816326
1369,Nigeria tashi ga wani hali sai dai addua,0,0,0,0,-1,https://www.facebook.com/lbrhausa/posts/pfbid0mzCcoKMcnXKPn3mbMCaF6XHMTsuCpSkrG8L5frRD89E6SDSYCezoqyZtt9DJwYUGl?comment_id=520370746205411
