id,message,translation,date,like,count,language,url,human-eval,sub-category,classe
454,"We are just waiting for MNK to say ..,.. and it's do","We are just waiting for MNK to say ..,.. and it's do",2021-12-11T07:05:47+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=254799203411272,0,non-hateful,0
455,We believe you my brother continue the good work,We believe you my brother continue the good work,2021-12-09T15:34:15+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=253807666843759,0,non-hateful,0
456,Yes that is it,Yes that is it,2021-12-08T14:47:15+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=253128726911653,0,non-hateful,0
457,I seeeeeee,I seeeeeee,2021-12-08T12:11:24+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=253045870253272,0,non-hateful,0
458,Welcome sir,Welcome sir,2021-12-07T13:19:08+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=252449056979620,0,non-hateful,0
459,You are right!,You are right!,2021-12-07T09:51:47+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=252353310322528,0,non-hateful,0
460,You're  right,You're  right,2021-12-07T09:37:52+0000,0,0,en,https://www.facebook.com/106427484915112/posts/252320890325770/?comment_id=252348260323033,0,non-hateful,0
462,Ameeeen,Ameeeen,2022-01-15T00:29:53+0000,0,0,en,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163349492686147&reply_comment_id=4628812670488936,0,non-hateful,0
463,You missed the issue totally...Mr Madugu...!,You missed the issue totally...Mr Madugu...!,2022-01-13T19:05:11+0000,0,0,en,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163318992689197&reply_comment_id=306542428084947,0,non-hateful,0
464,Amen Amen,Amen Amen,2022-01-15T11:42:18+0000,0,0,en,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163456376008792&reply_comment_id=136476842156755,0,non-hateful,0
466,Your right but iroinsi also contributed in what they partake in their doings.,Your right but iroinsi also contributed in what they partake in their doings.,2022-01-10T21:37:11+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2163952023745767/?comment_id=2165218780285758&reply_comment_id=2165842243556745,0,non-hateful,0
467,God bless you sir,God bless you sir,2021-12-20T08:47:56+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149073741900262&reply_comment_id=2149874241820212,0,non-hateful,0
468,Anthony Uneidu Are you God. We are all mortal beings you don't address your self that way. Every body have their own view like you have yours,Anthony Uneidu Are you God. We are all mortal beings you don't address your self that way. Every body have their own view like you have yours,2021-12-19T08:53:43+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149114825229487&reply_comment_id=2149185705222399,1,non-hateful,0
470,Waisted spam,Waisted spam,2021-12-19T11:31:17+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149114825229487&reply_comment_id=2149257915215178,0,non-hateful,0
473,Thanks but don't forget that Biafra is coming soon,Thanks but don't forget that Biafra is coming soon,2021-12-26T17:45:05+0000,0,0,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149412158533087&reply_comment_id=2154667111340925,1,non-hateful,0
474,"Francis Nwoye you have a point br, a time  is coming when arthur eze and his counterpart will pay for all these atrocities they have committed in our dear land","Francis Nwoye you have a point br, a time  is coming when arthur eze and his counterpart will pay for all these atrocities they have committed in our dear land",2021-12-19T11:29:23+0000,0,2,en,https://www.facebook.com/387068674767453/posts/2148844081923228/?comment_id=2149145931893043&reply_comment_id=2149256528548650,0,non-hateful,0
475,Happy Mish Mmeso. I pray so  oooo,Happy Mish Mmeso. I pray so  oooo,2021-12-17T13:49:34+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276089521237305&reply_comment_id=276113421234915,0,non-hateful,0
476,KEEP FOOLING YOURSELF DO YU KNW THE PREASURE NNAMDI PAST THROUGH WEN HE WAS BROCASTNG FROM BRITAIN CAN DOS PAS TRUE SUCH,KEEP FOOLING YOURSELF DO YU KNW THE PREASURE NNAMDI PAST THROUGH WEN HE WAS BROCASTNG FROM BRITAIN CAN DOS PAS TRUE SUCH,2021-12-19T22:33:46+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276237987889125&reply_comment_id=277628554416735,0,non-hateful,0
477,KEEP FOOLING YOURSELF DO YU KNW THE PREASURE NNAMDI PAST THROUGH WEN HE WAS BROCASTNG FROM BRITAIN CAN DOS PAS TRUE SUCH,KEEP FOOLING YOURSELF DO YU KNW THE PREASURE NNAMDI PAST THROUGH WEN HE WAS BROCASTNG FROM BRITAIN CAN DOS PAS TRUE SUCH,2021-12-19T22:34:31+0000,0,0,en,https://www.facebook.com/100180435494882/posts/276059764573614/?comment_id=276237987889125&reply_comment_id=277628717750052,0,non-hateful,0
38,Muade saide muci 🙏 Allah yabamu Zama lfy,Muade saide muci 🙏 Allah yabamu Zama lfy,2022-01-13T14:49:27+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163551779332585,0,non-hateful,0
484,shine Dalilin da ya sa Sojojin basa samun  Nasara akan 'Yan Ta'adddan kullum saboda zaluntar mutane,It is the reason why the Army does not always win against the Terrorists because of oppressing people,2022-01-12T17:07:17+0000,11,11,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163317956022634,0,non-hateful,0
487,Yanzu takai da ko muryar bafulatani naji sai gaba na ya faɗi Allah ya yi mana tsari Dan kuka me Jawa uwar shi zagi," Now, I heard the voice of the falutani, and he said to me, God bless us.",2022-01-12T18:37:43+0000,10,8,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163334629354300,0,non-hateful,0
491,Duk mai magnar inazasu zaunawa to yabasu gidan ubanai, All those who are able to stay in their homes should praise their fathers' house,2022-01-12T20:58:32+0000,4,8,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163359642685132,0,non-hateful,0
496,"Yan uwansune suka jamusu 
   Allah shikyauta Allah ya Basu wani matsugunin in na kirkina🙏", Their relatives have come for them. May God bless them,2022-01-12T16:20:33+0000,4,6,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163308786023551,0,non-hateful,0
498,"wannan yayi daidai  acigabada yimusu hakan kawai yam maza ,fulani yan ta'addane wallahi", This is the right thing to do,2022-01-13T11:58:34+0000,26,6,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163506322670464,0,non-hateful,0
500,To INA kuma akeso sukoma yanzuu, So where are they coming back now?,2022-01-12T17:12:50+0000,23,7,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163318992689197,0,non-hateful,0
507,Wannan babu adalci wai su fulani basu da mai karesu, It is not fair that they have no protector,2022-01-12T17:20:45+0000,41,5,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163320616022368,0,non-hateful,0
512,"Kai ku tsaya! Agaskiya Sojojin Nan sunyi daidai!
Lamarin Fulani a halin gaskiya sei a hankali", You stop! The soldiers here are right! The situation of the Fulani in reality is slow,2022-01-13T06:05:25+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163438616010568,0,non-hateful,0
529,"Mahmoud albani Kano ka bincika sosai idan ankama Yan fashi kidnp kisan mutane 10  9fulani ne ,to ka tambayesu me yasa suke Yi, kafin ka Fadi haka"," Mahmoud albani Kano, please investigate carefully if the robbers killed 10 people are fulani, then ask them why they are doing it, before you say that",2022-01-13T10:09:49+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163484092672687,0,non-hateful,0
532,Basuyi lefiba iddai suna goyawa Yan ta'adda baya ko shekara dubu sukai agurin arushesu domin basu da amfani, They don't do anything to support the terrorists for a thousand years.,2022-01-12T20:44:46+0000,0,1,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163356826018747,0,non-hateful,0
534,Slm wai suwaye Fulani suwaye hausawa jama.a yakamata alura Kuma akula da hausa da Fulani dayane andai shigo cikinmu anraba kanmu idankuka duba arewa DUK dinta majoratindinta filanine wan.nanmastala inba.ayi.ahankaliba baburanar karewarta Allah kyauta," Salm, the Fulani people are the Hausa people. They should be vaccinated. And the Hausa and the Fulani are the same. If you look at the north, the majority of them are from the Fulani.",2022-01-13T14:35:31+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163548472666249,0,non-hateful,0
535,Abinda akeyiwa gudun faruwan ya riga ya faru a raba tsakanin Hausa da Fulani yanzu kodan masu son zaman lafiya ne shikenan kallon yan ta'adda za'a dinga yimusu Allah ya bamu zaman lafiya a arewa dama duniyar musulmai,"The thing that is preventing this from happening has already happened in the division between Hausa and Fulani, now even those who want peace are looking at the terrorists and they will be killed. May God grant us peace in the north and right of the Muslim world.",2022-01-13T13:31:30+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163530786001351,0,non-hateful,0
543,Chazakui sojojin Nigeria sun kara jawowa. Mazauna cikin gari bala I da masifa.  Allah yabi musu hakkinsu 😩😩😩, But the Nigerian army has drawn more. Residents of the city are plagued by calamities. God bless them for their rights 😩😩😩,2022-01-12T20:28:51+0000,7,2,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163353522685744,0,non-hateful,0
544,Allah ya isan masu 😭, God bless them 😭,2022-01-12T20:46:24+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163357169352046,0,non-hateful,0
546,AMEEN,AMEN,2022-01-12T16:32:31+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163311779356585,0,non-hateful,0
548,Amin Kasim,Amen Kasim,2022-01-13T15:19:07+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163557225998707,0,non-hateful,0
553,"Kungalaifinsu wallahi idan basuhankaliba wallahi za,ietakashesune tun munakaresu abunyakai makura"," God bless them if they don't care, God bless them, they will be separated from us when we talk to them about things",2022-01-12T18:09:16+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163329189354844,0,non-hateful,0
556,"Shuwagabannin Kasar ku susuka saidawa turawa dajin 

shiyasa akafake dasunan fulani ana ta'ddanci 

Sannan dagabaya azuba Sojoji surika korar fulani 

domin sutashi awajen adebi arzikin Kasar", The presidents of your country tell the whites why the fulanis are being terrorized and then the army is sent to drive the fulanis out so that the wealth of the country will rise.,2022-01-15T13:18:04+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=1250918912070070,0,non-hateful,0
558,"To 
Allah ya sawake", God bless him,2022-01-13T11:37:51+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163502462670850,0,non-hateful,0
562,Allah ya Kara TARWATSA Su Bako soja ka Dai ba, May God BLESS them more,2022-01-12T22:54:00+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163376046016825,0,non-hateful,0
568,Abinda ankwana biyu dayinshi basu taimaka ba saiyanxu hmmm.allah ya gyaramana amin," Most of the things of the last two days did not help except hmmm. May God fix us, amen",2022-01-12T19:27:43+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163342819353481,0,non-hateful,0
570,Allah Ya saka musu da gaggawa idan su suke da gaskiya, May God reward them with speed if they are truthful,2022-01-13T07:37:04+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163455312675565,0,non-hateful,0
572,Dama kuke tsoka nosu daga baya suyi kan mai uwa, You are encouraging them to do it later,2022-01-16T06:31:35+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=752329889492454,0,non-hateful,0
574,Allah ya karatona asirinsu  saboda  yan uwansu suka jamusu. Allah  yazaunar da qasarmu lapiya, May God tell me their secrets because their relatives have betrayed them. God bless our country Lapiya,2022-01-16T00:24:38+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=481000886924747,0,non-hateful,0
578,Allah kaina ya San dai dai tsakanin sojoji da fulanin da Abu yafaru da su, God knows exactly what happened between the soldiers and the people that Abu did with them,2022-01-12T20:21:10+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163352182685878,0,non-hateful,0
587,amin,Amen,2022-01-12T23:18:09+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163378716016558,0,non-hateful,0
588,Inde anji labarin akwae yan ta'adda a wurin tou anyi daidai," When it was said that there were terrorists there, we were right",2022-01-13T08:09:25+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163460972674999,0,non-hateful,0
592,To Allah ya kiyaye gaba, May God protect the future,2022-01-12T14:19:44+0000,0,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163283959359367,0,non-hateful,0
593,Yayi daidai! Kara mu rabu  da ya'ya'n Kuka., That's right! Let's get rid of the children of Kuka.,2022-01-12T21:08:43+0000,3,0,ha,https://www.facebook.com/103933248627772/posts/163274336026996/?comment_id=163361266018303,0,non-hateful,0
